-3.0, 0.09
-2.9, 0.08410000000000001
-2.8, 0.07839999999999998
-2.6999999999999997, 0.07289999999999998
-2.5999999999999996, 0.06759999999999998
-2.4999999999999996, 0.06249999999999997
-2.3999999999999995, 0.05759999999999997
-2.2999999999999994, 0.052899999999999975
-2.1999999999999993, 0.04839999999999997
-2.099999999999999, 0.044099999999999966
-1.9999999999999991, 0.039999999999999966
-1.899999999999999, 0.036099999999999965
-1.799999999999999, 0.032399999999999964
-1.6999999999999988, 0.02889999999999996
-1.5999999999999988, 0.02559999999999996
-1.4999999999999987, 0.02249999999999996
-1.3999999999999986, 0.01959999999999996
-1.2999999999999985, 0.01689999999999996
-1.1999999999999984, 0.014399999999999961
-1.0999999999999983, 0.012099999999999961
-0.9999999999999982, 0.009999999999999964
-0.8999999999999981, 0.008099999999999967
-0.799999999999998, 0.006399999999999969
-0.699999999999998, 0.004899999999999971
-0.5999999999999979, 0.0035999999999999743
-0.4999999999999978, 0.002499999999999978
-0.3999999999999977, 0.0015999999999999814
-0.2999999999999976, 0.0008999999999999857
-0.1999999999999975, 0.0003999999999999901
-0.09999999999999742, 9.999999999999485e-05
2.6645352591003757e-15, 7.099748146989106e-32
0.10000000000000275, 0.00010000000000000551
0.20000000000000284, 0.0004000000000000114
0.30000000000000293, 0.0009000000000000175
0.400000000000003, 0.0016000000000000241
0.5000000000000031, 0.0025000000000000313
0.6000000000000032, 0.003600000000000038
0.7000000000000033, 0.004900000000000046
0.8000000000000034, 0.006400000000000055
0.9000000000000035, 0.008100000000000062
1.0000000000000036, 0.010000000000000071
1.1000000000000032, 0.01210000000000007
1.2000000000000037, 0.01440000000000009
1.3000000000000043, 0.01690000000000011
1.400000000000004, 0.019600000000000107
1.5000000000000036, 0.022500000000000107
1.600000000000004, 0.02560000000000013
1.7000000000000046, 0.028900000000000158
1.8000000000000043, 0.03240000000000015
1.900000000000004, 0.03610000000000015
2.0000000000000044, 0.040000000000000174
2.100000000000005, 0.04410000000000021
2.2000000000000046, 0.0484000000000002
2.3000000000000043, 0.0529000000000002
2.400000000000005, 0.05760000000000023
2.5000000000000053, 0.06250000000000026
2.600000000000005, 0.06760000000000026
2.7000000000000046, 0.07290000000000024
2.800000000000005, 0.07840000000000029
2.9000000000000057, 0.08410000000000033
3.0000000000000053, 0.09000000000000032
